year,organization,program_name,base_price,competitor_price,student_count,admission_score,salary_index,final_price
2020,Пермский гос. национальный исследовательский ун-т.,Государственное и муниципальное управление,123700.0,117500.0,10,62.9,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Журналистика и литературное творчество,139900.0,128250.0,35,69.7,108.01,146900.0
2020,Пермский гос. национальный исследовательский ун-т.,Здравоохранение,142600.0,154000.0,4,58.4,108.01,146900.0
2020,Пермский гос. национальный исследовательский ун-т.,Информатика и вычислительная техника,142600.0,135000.0,9,50.5,108.01,149700.0
2020,Пермский гос. национальный исследовательский ун-т.,История,123700.0,118600.0,4,59.7,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Лингвистика и иностранные языки,128200.0,125750.0,59,72.6,108.01,131200.0
2020,Пермский гос. национальный исследовательский ун-т.,Математика,133200.0,130700.0,13,56.3,108.01,135700.0
2020,Пермский гос. национальный исследовательский ун-т.,Международные отношения,123700.0,124600.0,20,71.2,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Менеджмент,123700.0,118500.0,40,62.4,108.01,127400.0
2020,Пермский гос. национальный исследовательский ун-т.,Педагогическое образование,123700.0,112700.0,11,65.7,108.01,126800.0
2020,Пермский гос. национальный исследовательский ун-т.,Политология,123700.0,131300.0,11,61.6,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Психология,123700.0,124600.0,29,61.6,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Реклама и связи с общественностью,123700.0,130000.0,57,64.1,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Социальная работа,123700.0,113300.0,3,59.2,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Социология,123700.0,124850.0,17,61.5,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Сфера обслуживания,126800.0,119500.0,20,62.1,108.01,131900.0
2020,Пермский гос. национальный исследовательский ун-т.,Теория искусств,123700.0,248100.0,3,62.6,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Филология,123700.0,121100.0,10,65.7,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Философия,123700.0,154000.0,5,59.1,108.01,129900.0
2020,Пермский гос. национальный исследовательский ун-т.,Химия,142600.0,137650.0,4,55.2,108.01,146900.0
2020,Пермский гос. национальный исследовательский ун-т.,Экономика,123700.0,113100.0,108,64.9,108.01,150900.0
2020,Пермский гос. национальный исследовательский ун-т.,"Электронная техника, радиотехника и связь",142600.0,146850.0,2,55.9,108.01,149700.0
2020,Пермский гос. национальный исследовательский ун-т.,Юриспруденция,134500.0,120000.0,165,62.9,108.01,141200.0
2020,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Информатика и вычислительная техника,127100.0,135500.0,20,53.4,108.01,127100.0
2020,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Менеджмент,100400.0,118600.0,12,59.6,108.01,110100.0
2020,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Пищевые технологии,112500.0,139000.0,2,56.3,108.01,127100.0
2020,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Сфера обслуживания,110100.0,120000.0,12,57.9,108.01,110100.0
2020,Пермский ин-т. (филиал) РЭУ им. Г.В. Плеханова,Экономика,110100.0,113250.0,16,63.7,108.01,110100.0
2020,Пермский национальный исследовательский политехн. ун-т.,Государственное и муниципальное управление,125000.0,117500.0,22,63.4,108.01,125000.0
2020,Пермский национальный исследовательский политехн. ун-т.,Информатика и вычислительная техника,140000.0,135000.0,19,58.7,108.01,140000.0
2020,Пермский национальный исследовательский политехн. ун-т.,Лингвистика и иностранные языки,125000.0,126750.0,50,72.0,108.01,125000.0
2020,Пермский национальный исследовательский политехн. ун-т.,Менеджмент,125000.0,118500.0,24,64.1,108.01,125000.0
